,3m,3m_gini
721,Ccdc12,7.89167417676433e-05
722,Ccdc124,0.00017526258990167195
723,Ccdc25,4.7675494021415566e-05
724,Ccdc28b,0.00015325433963848332
725,Ccdc47,9.143677568009693e-05
726,Ccdc50,1.1695267275012876e-05
727,Ccdc53,5.164187443511014e-05
728,Ccdc56,0.00010040334922087403
729,Ccdc6,5.9796430120284666e-05
730,Ccdc72,5.801400424688222e-05
731,Ccdc80,0.0017418875241759248
732,Ccdc82,5.569933301781169e-05
733,Ccdc85b,5.121278886155294e-05
734,Ccdc90a,8.990372325027596e-05
735,Ccdc97,4.9924309806802335e-05
736,Ccl5,0.0005261370815601347
737,Ccl9,2.437451148488612e-05
738,Ccnb2,2.0051506125598363e-05
739,Ccnd1,8.195857908148527e-05
740,Ccnd2,0.00012394116609249373
741,Ccnd3,0.00038435562295788804
742,Ccndbp1,5.560917301234554e-05
743,Ccng1,8.789398202211535e-05
744,Ccnh,2.7432071359499216e-05
745,Ccni,0.00010219413611421866
746,Ccnl1,4.2508076788196956e-05
747,Ccny,5.7247473183808206e-05
748,Ccpg1,0.00018500522715141846
749,Ccr5,2.965027468840489e-05
750,Ccr7,9.237856653188299e-05
751,Ccrl2,1.2363373383978743e-05
752,Ccs,8.450206775937508e-05
753,Cct2,0.00013917148034095654
754,Cct3,9.816133147890861e-05
755,Cct4,8.087279774160383e-05
756,Cct5,0.00011835275385234025
757,Cct6a,0.00013014072261600376
758,Cct7,9.240882683001735e-05
759,Cct8,7.409591780634656e-05
760,Cd14,0.00010891101600721065
761,Cd151,0.00011790308248915682
762,Cd164,0.0006737898614745367
763,Cd2,0.0003157522538900155
764,Cd200,0.00047788546989667354
765,Cd207,2.058225151784682e-05
766,Cd247,8.838567280034375e-05
767,Cd24a,7.646174833227242e-05
768,Cd2ap,8.446428148030728e-05
769,Cd2bp2,3.5845444487653186e-05
770,Cd302,7.129739006436569e-05
771,Cd33,6.02024694516254e-05
772,Cd34,0.00017812295353109817
773,Cd36,0.0004802747279849832
774,Cd37,0.00016258378950511875
775,Cd38,0.0004489713138288037
776,Cd3d,0.000463611069672039
777,Cd3e,3.1148121122747846e-05
778,Cd3g,0.0012528917018610024
779,Cd44,4.95246163904308e-05
780,Cd47,0.00015430029066933383
781,Cd48,0.00018077459864994619
782,Cd52,0.0005353522983689861
783,Cd53,0.00017670193172045152
784,Cd55,3.920210760425018e-05
785,Cd63,0.00036069617743903165
786,Cd68,0.00018029752473606422
787,Cd72,8.271862764689093e-05
788,Cd74,0.0003834314365740866
789,Cd79a,0.00028427158410594325
790,Cd81,0.0003357334480682452
791,Cd82,0.00010512667366503842
792,Cd8a,0.0002540623308564719
793,Cd8b1,0.0004177893426486546
794,Cd9,0.00015673177391862966
795,Cd93,7.447312656635671e-05
796,Cda,5.042537667911923e-05
797,Cdadc1,5.225270131792918e-05
798,Cdc123,0.00011478348126763901
799,Cdc14a,1.626430851480529e-05
800,Cdc14b,5.251716034258295e-05
801,Cdc34,3.99967195409456e-05
802,Cdc37,6.526901671444407e-05
803,Cdc40,5.463706587826301e-05
804,Cdc42,0.00019160786284616076
805,Cdc42bpb,2.4320787124519204e-05
806,Cdc42ep4,7.723158623888715e-05
807,Cdc42se1,3.9751839201281016e-05
808,Cdc42se2,9.112888277028948e-05
809,Cdc5l,5.8314839547186665e-05
810,Cdca4,3.4801039492787764e-05
811,Cdh13,3.396095054280815e-05
812,Cdh16,9.070511052014733e-05
813,Cdh5,0.0002134865628309631
814,Cdhr5,5.256403941332495e-05
815,Cdk11b,8.745613174439634e-05
816,Cdk16,9.127547634427103e-05
817,Cdk17,5.792602010052796e-05
818,Cdk2ap1,0.00010593910624900939
819,Cdk2ap2,8.466696546733956e-05
820,Cdk4,0.00014713414549307128
821,Cdk5rap3,7.164984377884525e-05
822,Cdk9,0.00010689669009081579
823,Cdkn1a,0.0001404593759842846
824,Cdkn1b,0.0003242810231974637
825,Cdkn2aipnl,4.647660127879223e-05
826,Cdkn2d,4.275525795184509e-05
827,Cdo1,2.3690458246149707e-05
828,Cds2,7.917709674518031e-05
829,Cdv3,0.00011186857916522008
830,Cdyl,2.6085379470669173e-05
831,Ceacam1,6.942753430531661e-05
832,Cebpa,0.00013043727942288493
833,Cebpb,0.00018879837039452685
834,Cebpd,9.578881652837363e-05
835,Cebpg,0.00010976821837469574
836,Cel,0.003019202636374531
837,Cela1,0.00048645061431215706
838,Cela2a,0.004466783069645073
839,Cela3b,0.0030849943065646697
840,Celf1,7.625209437760029e-05
841,Celf2,0.00018937636442524085
842,Cenpa,5.528245084602641e-05
843,Cenpb,0.00011725635066525984
844,Cenpv,6.1353414906054e-05
845,Cep120,7.249901641445355e-05
846,Cep164,5.082954047678451e-05
847,Cep350,2.282440024658597e-05
848,Cep57,2.302977910654048e-05
849,Cept1,5.473418159018912e-05
850,Ces1c,5.915403061606446e-05
851,Ces1f,0.00022562864633679248
852,Cetn2,6.777688457095623e-05
853,Cetn3,6.31321243386324e-05
854,Cfb,9.698006733820905e-05
855,Cfdp1,0.00011354791467741008
856,Cfh,0.0009636061717235443
857,Cfl1,0.008256666414653205
858,Cfl2,4.1909956846831865e-05
859,Cflar,7.961094978046568e-05
860,Cggbp1,4.76800947649379e-05
861,Cgnl1,6.299318478432357e-05
862,Cgref1,6.212905476225205e-05
863,Chchd1,0.00010823898259132008
864,Chchd10,0.0002606072386904009
865,Chchd2,0.00016394966395324784
866,Chchd3,5.44526971970216e-05
867,Chchd7,3.941933292017895e-05
868,Chd3,6.803321957520538e-05
869,Chd4,0.00010582016179786477
870,Chd7,2.4256708877557636e-05
871,Chdh,4.299613666571648e-05
872,Chga,0.0022529345377329843
873,Chgb,0.00018137838821578455
874,Chi3l3,2.7924283396267376e-05
875,Chic1,4.190315521223032e-05
876,Chka,4.522174033876693e-05
877,Chmp1a,7.891035640321968e-05
878,Chmp1b,6.203504066995293e-05
879,Chmp2a,0.000308226080624057
880,Chmp3,0.00018294194764274923
881,Chmp4b,7.854053822028475e-05
882,Chmp6,9.379240769235466e-05
883,Chordc1,0.00012078854422982724
884,Chpt1,0.00011044089601986316
885,Chrac1,9.398807906611178e-05
886,Chst14,2.6170259089702822e-05
887,Chsy1,2.1342579267624082e-05
888,Chtf8,0.00011887328008142378
889,Chuk,9.454989465528451e-05
890,Churc1,0.00013981427746584762
891,Ciao1,5.895428389846365e-05
892,Ciapin1,6.957110986880614e-05
893,Cib1,0.00013892664079889622
894,Cideb,2.002513709545871e-05
895,Cir1,4.7722818359985126e-05
896,Cirbp,0.00016668706631878355
897,Cisd1,0.00014949319207698775
898,Cisd2,0.00011652636885571648
899,Cisd3,4.938887753218159e-05
900,Cited2,0.00011308712367994802
901,Ciz1,2.185374632935836e-05
902,Ckap4,1.6134496861304014e-05
903,Ckap5,8.625270623922598e-05
904,Ckb,0.00017496783071604033
905,Ckmt1,2.601283565391293e-05
906,Ckmt2,6.102687655251923e-06
907,Cks2,9.846845957494903e-05
908,Clasp2,0.0001250749815917589
909,Clca3,0.0001054354585377556
910,Clcn4-2,8.345206673287811e-05
911,Clcn7,7.783345303252454e-05
912,Cldn10,7.255671626646674e-05
913,Cldn11,0.00027293739885558534
914,Cldn25,4.216495281138181e-05
915,Cldn3,0.00014944295868555272
916,Cldn4,4.9685730152410385e-05
917,Cldn7,6.312389415567445e-05
918,Clec14a,4.46441864131679e-05
919,Clec2d,1.2468869796226797e-05
920,Clec3b,7.474081313529009e-05
921,Clic1,0.0003544968546258882
922,Clic4,7.868755874281237e-05
923,Clic5,5.7739667906159176e-05
924,Clint1,3.5831854552860755e-05
925,Clk3,5.5085124972243795e-05
926,Clk4,3.1621483615335984e-05
927,Clmn,3.323904646152138e-05
928,Cln5,6.369650889949345e-05
929,Clns1a,1.9946151698912487e-05
930,Clp1,2.1998073752284463e-05
931,Clpb,0.00010709750182527744
932,Clpp,0.00012545864338906393
933,Clps,0.0015425267619128345
934,Clptm1,4.16995526629237e-05
935,Clptm1l,5.112387336111218e-05
936,Clta,0.00013236569421005629
937,Cltb,0.0001455499293255663
938,Cltc,0.00040568842740915865
939,Clu,0.0001882415766774243
940,Clybl,0.00010246827118087423
941,Cmbl,6.80736802856773e-05
942,Cml1,9.847323790645554e-05
943,Cmpk1,7.923943075330568e-05
944,Cmpk2,0.0003636916652795786
945,Cmtm6,0.0006590400058784286
946,Cmtm7,0.0005071448038783362
947,Cnbp,0.00012701418964473067
948,Cndp2,0.0003125236793281338
949,Cnih,6.325562642665709e-05
950,Cnih4,4.3636605079960746e-05
951,Cnn2,0.0003455325125013108
952,Cnn3,0.00011912381813831322
953,Cnnm2,3.453412645844154e-05
954,Cnnm4,4.482179792738308e-05
955,Cnot2,3.688060970451372e-05
956,Cnot7,8.598179765972534e-05
957,Cnp,0.0002214024441156026
958,Cnpy2,7.760914230453287e-05
959,Coasy,9.672957526394226e-05
960,Cobll1,4.469723426297329e-05
961,Cog6,6.0254119823092945e-05
962,Cog7,0.00011541718530054094
963,Col1a1,0.0001387604098810856
964,Col1a2,0.0002015175006775158
965,Col3a1,0.0005795662902214756
966,Col4a1,0.00018649020564981202
967,Col4a2,5.691573089016078e-05
968,Col4a3,0.0001068086804962535
969,Col4a4,3.755962320881567e-05
970,Col6a1,0.00016273241562696138
971,Col6a2,0.00015996791677745013
972,Col6a3,9.442908602350717e-05
973,Colec12,5.57867211435007e-05
974,Commd1,0.00013145425069153028
975,Commd2,2.7703120245257438e-05
976,Commd3,6.981334858467618e-05
977,Commd5,3.8678852757088804e-05
978,Commd6,7.259156396763939e-05
979,Commd8,6.022385225127562e-05
980,Comt,0.00013743234499932354
981,Copa,0.0001707413177318459
982,Copb1,4.526036108748687e-05
983,Copb2,7.040290891439889e-05
984,Cope,7.255666560518283e-05
985,Copg,0.00010706689475190728
986,Copg2,4.940597750685423e-05
987,Cops2,3.276712927379964e-05
988,Cops3,4.394381561582189e-05
989,Cops5,5.7787915586090466e-05
990,Cops6,8.551785944363068e-05
991,Cops7a,0.00012483965673112048
992,Copz1,5.4375863087475716e-05
993,Copz2,9.996734080691815e-05
994,Coq10b,4.7894781468950923e-05
995,Coq9,7.773637854228677e-05
996,Coro1a,0.0011166482323509853
997,Coro1b,5.192788729345419e-05
998,Coro1c,5.303876168370899e-05
999,Coro7,6.675430908062767e-05
1000,Cotl1,0.0001101538167065844
1001,Cox10,5.444284240774813e-05
1002,Cox15,6.89660977003261e-05
1003,Cox16,7.528138814995798e-05
1004,Cox17,0.00048201924047213145
1005,Cox4i1,0.00042468897729669544
1006,Cox5a,0.00027637106975747505
1007,Cox5b,0.003884223584229313
1008,Cox6a1,0.00048136949345982605
1009,Cox6b1,0.002190123136811439
1010,Cox6c,0.0028206930546285773
1011,Cox7a1,9.507482757935629e-05
1012,Cox7a2,0.0030960560449926765
1013,Cox7a2l,0.00012910174157308718
1014,Cox7b,0.002940394340916594
1015,Cox7c,0.007301477085653915
1016,Cox8a,0.0008271797182177788
1017,Cpa1,0.0031036093051057013
1018,Cpa2,0.000989334555222228
1019,Cpb1,0.001908160305042774
1020,Cpd,7.386698728944166e-05
1021,Cpe,9.082269148006379e-05
1022,Cpeb4,0.0001219391423197525
1023,Cpox,5.78564895085966e-05
1024,Cpsf3,3.886195857942809e-05
1025,Cpt1a,0.0001428663066563861
1026,Cpt2,7.744760123115103e-05
1027,Crb3,6.737100612841898e-05
1028,Creb5,8.60064592427783e-05
1029,Creg1,0.00015709629167193277
1030,Crim1,7.376886430957415e-05
1031,Crip1,0.0014112389298291514
1032,Crip2,0.00015648636451909346
1033,Cript,3.654582101613664e-05
1034,Crk,5.8540516564805794e-05
1035,Crlf2,0.00010843837437159416
1036,Crls1,3.106450179008365e-05
1037,Crot,0.00010332926737660074
1038,Crtc2,6.690031313196765e-06
1039,Cryab,4.2637969740676586e-05
1040,Cryl1,6.71854054219545e-05
1041,Cryz,0.00010706735004938127
1042,Cs,0.00018860152894321816
1043,Csad,5.433581640252036e-05
1044,Csda,0.0002290975721484291
1045,Csde1,0.0004243150606682516
1046,Csf1r,0.002735909585193703
1047,Csf2ra,0.0001528602539139049
1048,Csf3r,1.3472179863267091e-05
1049,Csnk1a1,0.00010047743854400571
1050,Csnk1d,8.080116537798667e-05
1051,Csnk1e,3.7507611899767826e-05
1052,Csnk1g2,6.467064021792417e-05
1053,Csnk2a1,0.00021173516551471766
1054,Csnk2b,7.98716386911763e-05
1055,Csrnp1,6.0085082471990864e-05
1056,Csrp1,2.6403268980257167e-05
1057,Csrp2,9.371711314626593e-05
1058,Csrp2bp,3.8937768965990143e-05
1059,Cst3,0.002578443369436619
1060,Cstb,0.00012515087640530462
1061,Cstf1,8.137721043970203e-06
1062,Ctage5,9.194545583620061e-05
1063,Ctbp2,6.048721626033875e-05
1064,Ctbs,1.8513017684594454e-05
1065,Ctcf,4.2060100080309234e-05
1066,Ctdnep1,5.1137210152555956e-05
1067,Ctdsp1,5.48997406825844e-05
1068,Ctdsp2,6.734395301771265e-05
1069,Ctdspl,6.362283981267687e-05
1070,Ctgf,4.9322420912635495e-05
1071,Cth,6.105302741112826e-05
1072,Ctnna1,0.00039998411240139704
1073,Ctnnb1,0.00040647144653473767
1074,Ctnnbip1,6.839854626124111e-05
1075,Ctnnd1,7.040049085044548e-05
1076,Ctps2,5.6775220398291303e-05
1077,Ctr9,0.00010985825864461597
1078,Ctrb1,0.005223228642444571
1079,Ctrl,0.0003822210628281343
1080,Ctsa,0.0001305509379584524
1081,Ctsb,0.00026690943805429023
1082,Ctsc,0.0002802111922969428
1083,Ctsd,0.0018197611660153818
1084,Ctse,0.0001287178411143348
1085,Ctsf,4.4963373161802914e-05
1086,Ctsh,0.00019505001992575576
1087,Ctsl,0.00017046681596654198
1088,Ctso,5.48882137261336e-05
1089,Ctss,0.0003551061905660935
1090,Ctsw,0.00012136445024487399
1091,Ctsz,0.0001606101052836562
1092,Cttn,6.048949664775185e-05
1093,Cul1,0.00013509534441230673
1094,Cul5,3.6799582433831393e-05
1095,Cuta,0.0001424273272565078
1096,Cux1,0.00012944292032909149
1097,Cwc15,0.00010363776040243687
1098,Cwc27,4.468875226874092e-05
1099,Cwh43,3.0489675356470277e-05
1100,Cx3cr1,0.0005788510988813646
1101,Cxcl1,7.612200667919794e-05
1102,Cxcl16,6.898273183764602e-05
1103,Cxcr7,6.232563533333009e-05
1104,Cxxc5,2.93688662337861e-05
1105,Cyb5,0.00030025712546147775
1106,Cyb5b,4.691166855461254e-05
1107,Cyb5r3,7.046969452217156e-05
1108,Cyb5r4,2.5186487648672767e-05
1109,Cyba,0.00047884177731352407
1110,Cybb,0.00012140656764476826
1111,Cyc1,0.00011317876921590432
1112,Cycs,0.00014275716678092062
1113,Cyfip1,8.05882811651626e-05
1114,Cyfip2,9.965766171559186e-05
1115,Cygb,6.822752842916884e-05
1116,Cyld,7.153442743190291e-05
1117,Cyp2a4,0.0027817087471663712
1118,Cyp2a5,0.0006218722959462339
1119,Cyp2d12,0.0002917367756047419
1120,Cyp2d22,1.3505604735808093e-05
1121,Cyp2d26,0.00041574412695204
1122,Cyp2d9,0.0005667905041377588
1123,Cyp2e1,0.0004006266095462403
1124,Cyp2j5,7.373242324018849e-05
1125,Cyp2j6,4.030431180899895e-05
1126,Cyp3a11,0.0004850629229885646
1127,Cyp4b1,0.0006877222745584247
1128,Cyp51,4.7483198242016735e-05
1129,Cyr61,0.0001130874107849298
1130,Cyth4,9.181820395130171e-05
1131,Cytip,5.160387980303895e-05
1132,Cytl1,0.00014766424276986515
1133,D030016E14Rik,5.97599334834815e-05
1134,D0H4S114,0.00019030433716105024
1135,D10Jhu81e,9.636111134715974e-05
1136,D11Wsu99e,0.00013020565299156966
1137,D14Abb1e,5.351849808484716e-05
1138,D15Ertd621e,3.319063184948217e-05
1139,D16H22S680E,5.311598496689212e-05
1140,D17H6S53E,4.9910814055648894e-05
1141,D17Wsu104e,5.3687500565856136e-05
1142,D17Wsu92e,7.7247182320228e-05
1143,D1Ertd622e,1.1034933291511995e-05
1144,D2hgdh,1.962832884983885e-05
1145,D330041H03Rik,5.960075290037228e-05
1146,D4Ertd22e,4.417674651143112e-05
1147,D4Wsu53e,0.00010431217265102936
1148,D5Ertd579e,2.0966889917035606e-05
1149,D630045J12Rik,6.457677652557573e-05
1150,D6Wsu116e,7.618235716807692e-05
1151,D8Ertd738e,8.242475467938334e-05
1152,D930014E17Rik,8.54128619201015e-05
1153,Dab2,0.00035130335382722817
1154,Dad1,0.00016487894487713316
1155,Dag1,6.983596118994948e-05
1156,Dak,0.00015746303256591437
1157,Dap,0.00010838526158380488
1158,Dap3,6.396821442522245e-05
1159,Dapk1,4.996470946491821e-05
1160,Dapk3,3.0369059135141354e-05
1161,Dars,7.177848164308693e-05
1162,Dazap2,0.00012423950817196813
1163,Dbi,0.00017530645615728514
1164,Dbndd2,7.855055401738073e-05
1165,Dbt,4.8877268049134965e-05
1166,Dcaf11,7.451279287581259e-05
1167,Dcaf8,2.7404627753442785e-05
1168,Dcdc2b,3.5765033051923503e-05
1169,Dcn,0.008608496578378219
1170,Dcps,5.6602906197091024e-05
1171,Dctn1,0.00010673857090831514
1172,Dctn2,6.088942300495519e-05
1173,Dctn3,0.00010632922399245835
1174,Dctn4,2.998202482730894e-05
1175,Dctn5,5.8710456274413155e-05
1176,Dctn6,4.7808004254477894e-05
1177,Dctpp1,3.0786638384933105e-05
1178,Dcun1d1,8.955323172167943e-05
1179,Dcun1d5,8.059998881259825e-05
1180,Dcxr,3.352484498886929e-05
1181,Dda1,3.975203897050645e-05
1182,Ddah1,5.688798015603149e-05
1183,Ddah2,4.4884791055733755e-05
1184,Ddb1,0.0006606402281397318
1185,Ddhd1,5.5613436400169435e-06
1186,Ddit3,6.11947253677962e-05
1187,Ddost,9.408056469118695e-05
1188,Ddr1,3.422392666935415e-05
1189,Ddrgk1,0.00010106608798835232
1190,Ddt,0.00010538127969837733
1191,Ddx1,8.916284804034842e-05
1192,Ddx17,7.507712698000165e-05
1193,Ddx21,4.892155554985865e-05
1194,Ddx39,0.00011592338925665166
1195,Ddx39b,6.755464975477993e-05
1196,Ddx3x,0.0002388269489074921
1197,Ddx46,5.0461439090611415e-05
1198,Ddx5,0.0003196661438785928
1199,Ddx50,6.923417455878089e-05
1200,Ddx54,2.947704167908464e-05
1201,Ddx6,9.580954464872104e-05
1202,Deb1,6.90437722638657e-05
1203,Decr1,0.00014827818286882434
1204,Decr2,6.558990706951389e-05
1205,Dedd2,2.9067495274655548e-05
1206,Degs1,0.00010479938086083135
1207,Dek,5.993762516183223e-05
1208,Dennd4c,3.354678300813648e-05
1209,Denr,5.78819325492611e-05
1210,Deptor,8.231545982854612e-05
1211,Dera,1.6654772344337682e-05
1212,Derl1,0.00010306927856600269
1213,Derl2,4.2599160904957466e-05
1214,Dexi,0.00010472188181156431
1215,Dgat2,8.434592098973888e-05
1216,Dgcr14,9.288025898378141e-06
1217,Dgcr2,5.0914559884878234e-05
1218,Dgcr6,6.300114530578229e-05
1219,Dgka,3.67452162803607e-05
1220,Dgkd,8.189290622786268e-05
1221,Dguok,7.494638648022504e-05
1222,Dhcr24,9.63016773204011e-05
1223,Dhfr,1.1402314239951665e-05
1224,Dhps,7.027239417384486e-05
1225,Dhrs1,5.6602024866675726e-05
1226,Dhrs3,0.00010097341168185181
1227,Dhrs4,0.0002139730510955208
1228,Dhrs7b,5.978430677807345e-05
1229,Dhrsx,5.9006773831269906e-05
1230,Dhx30,4.853099710105612e-05
1231,Dhx40,5.4057967511800894e-05
1232,Dhx9,4.757765616071475e-05
1233,Dicer1,5.811659818092389e-05
1234,Dido1,5.054518692982946e-05
1235,Dirc2,2.7237271913833714e-05
1236,Dkc1,6.39614394173248e-05
1237,Dkk3,4.715401889866863e-05
1238,Dlat,8.72326105180995e-05
1239,Dlc1,6.303377833397962e-05
1240,Dld,0.0005152409292543318
1241,Dlg1,6.229997573512064e-05
1242,Dlgap4,6.666606062344839e-05
1243,Dll4,0.00010686910509341179
1244,Dlst,9.415279846960896e-05
1245,Dmap1,5.769595127363894e-05
1246,Dmbt1,6.405823969003249e-05
1247,Dmkn,0.00018326702962792298
1248,Dmtf1,4.2853969752945654e-05
1249,Dmxl1,9.985877887614884e-06
1250,Dmxl2,2.7215383112828943e-05
1251,Dnaja1,0.0001596296718912219
1252,Dnaja2,0.0001032024434665078
1253,Dnaja3,0.00011161858467130868
1254,Dnaja4,2.4775214952297104e-05
1255,Dnajb1,6.439627833110127e-05
1256,Dnajb11,7.240636922367647e-05
1257,Dnajb12,7.427038203044103e-05
1258,Dnajb4,6.354747719850934e-05
1259,Dnajb6,5.2162257420545546e-05
1260,Dnajb9,0.00013849952173400741
1261,Dnajc11,3.491176591778428e-05
1262,Dnajc12,0.0001709075770177243
1263,Dnajc13,0.0002340920595800958
1264,Dnajc14,0.0001485044947541124
1265,Dnajc15,7.517399401058437e-05
1266,Dnajc18,3.773006048753605e-05
1267,Dnajc19,7.045197458859802e-05
1268,Dnajc21,0.00011078899579937945
1269,Dnajc7,4.895094965513083e-05
1270,Dnase1l3,0.0001543445590366009
1271,Dnase2a,3.725135718450023e-05
1272,Dnm1l,0.0001644418786127401
1273,Dnm2,0.00034618193577216753
1274,Dnmt3a,2.890843070640331e-05
1275,Dntt,0.0
1276,Dnttip2,6.04379455127612e-05
1277,Dock1,0.00011469073020793259
1278,Dock2,1.5019407393818633e-05
1279,Dock8,4.414586661169806e-05
1280,Dpep1,0.00015980630378569858
1281,Dph3,4.54283459210493e-05
1282,Dpm1,5.2052999408162316e-05
1283,Dpm3,8.89585510880353e-05
1284,Dpp9,7.604113331720211e-05
1285,Dpt,0.0011345032980534795
1286,Dpy30,2.2535355070147814e-05
1287,Dpysl2,0.00020025023432228902
1288,Dram1,0.00010720486804571145
1289,Drap1,7.78937207024541e-05
1290,Drg1,2.1711145714293194e-05
1291,Drg2,5.346153540383592e-05
1292,Dst,0.0002481099936063913
1293,Dstn,5.90963388421804e-05
1294,Dtnbp1,0.0001696226933255798
1295,Dtx3l,5.521621555234237e-05
1296,Dtymk,3.577387255775959e-05
1297,Dusp1,0.00016604132625662444
1298,Dusp11,7.877524697878595e-05
1299,Dusp12,9.70381880370546e-05
1300,Dusp2,2.938290857837417e-05
1301,Dusp3,0.0002123343727212765
1302,Dusp6,0.00024026783232093262
1303,Dut,8.077119300855783e-05
1304,Dvl1,4.470729778393535e-05
1305,Dync1h1,5.11210467146128e-05
1306,Dync1i2,4.176311455070474e-05
1307,Dync1li2,0.00017161493026488482
1308,Dynll1,9.028022469247448e-05
1309,Dynll2,0.0001312299842209109
1310,Dynlrb1,0.00014339290298198752
1311,Dynlt3,5.107987560844499e-05
1312,E030010A14Rik,0.0002305761024986055
1313,E130308A19Rik,2.6727372531972796e-05
1314,Eapp,5.625029093360092e-05
1315,Ebna1bp2,9.424784971386433e-05
1316,Ebp,5.3165374470447106e-05
1317,Ecd,8.430187876673148e-05
1318,Ece1,0.00010260539268918557
1319,Ech1,0.00012135573286641765
1320,Echdc2,6.173020883880692e-05
1321,Echs1,7.77587519382735e-05
1322,Eci1,8.399796826626872e-05
1323,Eci2,2.867993912913046e-05
1324,Eci3,2.313599953924163e-05
1325,Ecm1,0.00010552125145599404
1326,Ecscr,4.42165423129737e-05
1327,Edem1,4.78895316398663e-05
1328,Edem3,6.289803822166058e-05
1329,Edf1,0.00023468110038321
1330,Eea1,6.776077618541298e-05
1331,Eef1a1,0.0006090436512076257
1332,Eef1b2,0.00032151092205041936
1333,Eef1d,0.00010701936709822957
1334,Eef1g,0.00015250631148653945
1335,Eef2,0.0002671139602089233
1336,Efemp1,6.843217230304148e-05
1337,Efhd1,5.607860702546402e-05
1338,Efhd2,0.0002903678988357365
1339,Efnb1,4.6607094461042506e-05
1340,Egf,0.00010153845794786106
1341,Egfl7,0.0001275358402927208
1342,Egr1,0.00035048238604836965
1343,Ehd1,5.882862975297296e-05
1344,Ehd2,0.00011813732888098028
1345,Ehd3,0.00026684406729333743
1346,Ehhadh,0.0003469679604374144
1347,Eid1,7.635586486158477e-05
1348,Eid2,3.6549256914678156e-05
1349,Eif1,0.00025622791834612694
1350,Eif1b,4.3037025478040896e-05
1351,Eif2a,6.933007301867996e-05
1352,Eif2ak1,4.2150713988671356e-05
1353,Eif2b2,3.622071077889508e-05
1354,Eif2b3,4.856441720784443e-05
1355,Eif2c2,4.0937619204010424e-05
1356,Eif2c3,3.238053825847394e-05
1357,Eif2d,2.237437060388546e-05
1358,Eif2s1,3.536863723370211e-05
1359,Eif2s2,7.592594957517624e-05
1360,Eif2s3x,6.382784268349228e-05
1361,Eif3a,0.00018695090892108227
1362,Eif3b,7.950919028934228e-05
1363,Eif3c,0.00015155929447188294
1364,Eif3d,9.29476876303702e-05
1365,Eif3e,0.00013083034383894567
1366,Eif3f,0.0002941843690615753
1367,Eif3g,7.00527734103864e-05
1368,Eif3h,0.00012361549913135738
1369,Eif3i,0.00020900611113817768
1370,Eif3k,0.0002667124559701338
1371,Eif3l,9.867952576061812e-05
1372,Eif3m,7.894795988917306e-05
1373,Eif4a1,0.00010628597455879395
1374,Eif4a2,0.0003060055662560025
1375,Eif4a3,6.199543780759449e-05
1376,Eif4b,3.676848887373908e-05
1377,Eif4e,7.925594546910733e-05
1378,Eif4g1,7.681680711338678e-05
1379,Eif4g2,0.000978931351021331
1380,Eif4g3,6.151825683445262e-05
1381,Eif4h,0.00010406065324633551
1382,Eif5,0.0001510569618126079
1383,Eif5a,0.0006927742097855297
1384,Eif5b,6.807687405659467e-05
1385,Eif6,0.00010430089044875853
1386,Elavl1,0.00015360992661219463
1387,Elf1,7.923038892488584e-05
1388,Elk3,0.00012452940672649242
1389,Ell2,3.442086672885273e-05
1390,Elof1,5.079558194148396e-05
1391,Elovl1,8.207827616005971e-05
1392,Elovl2,6.073508106312099e-05
1393,Elovl5,0.0001009764969086586
1394,Elp2,0.00011361493136438602
1395,Eltd1,0.0005088613898571909
1396,Emcn,0.00011305783769145766
1397,Emd,3.8175627555144094e-05
1398,Emg1,8.421210904260422e-05
1399,Emilin1,4.110568502947209e-05
1400,Eml3,2.8473763578271762e-05
1401,Emp1,0.000112676770159183
1402,Emp3,0.0006420234810366002
1403,Eng,0.00028117221051059073
1404,Eno1,0.0001602763173202634
1405,Enox2,3.2401982254756316e-05
1406,Enpp2,0.0003630626122850412
1407,Enpp4,4.6586080782632636e-05
1408,Entpd4,1.9582001314561493e-05
1409,Entpd5,4.7586843873410774e-05
1410,Eny2,0.00010776976812529334
1411,Ep400,7.854098484522518e-05
1412,Epas1,9.685115981122717e-05
1413,Epb4.1,6.12799365962324e-05
1414,Epb4.1l2,0.0001177736256708065
1415,Epb4.1l3,0.00020834697802954468
1416,Epha1,5.666191192416523e-05
1417,Ephb4,5.083000147868704e-05
1418,Ephx2,7.954886156695589e-05
1419,Epn1,3.690791702414268e-05
1420,Eprs,4.6843673340999526e-05
1421,Eps8,6.809247697911877e-05
1422,Epsti1,2.5830022820894332e-05
1423,Erap1,5.312221844251465e-05
1424,Erbb2ip,0.00013961568700845804
1425,Ercc4,4.910372534952421e-05
1426,Erdr1,2.3743935433775243e-05
1427,Ergic2,2.7417949933138882e-05
1428,Ergic3,7.33276861332948e-05
1429,Erh,8.345173316783791e-05
1430,Eri3,4.726658669797954e-05
1431,Erlin2,9.947042895636924e-05
1432,Erp29,7.398868569634349e-05
1433,Erp44,9.15926389741373e-05
1434,Errfi1,0.0006416385697738296
1435,Esam,6.662637001524714e-05
1436,Esd,0.00016540203617897202
1437,Esf1,5.592367598274322e-05
1438,Etf1,3.523678614396525e-05
1439,Etfa,0.00017375886448442286
1440,Etfb,0.00030086866204305604
1441,Etfdh,3.586440580128584e-05
